date,station_id,season,temperature,humidity,wind_speed,wind_direction,rainfall
2020-11-03,C0F9Y0,autumn,10.0,48,1.8,303,0.0
2020-11-04,C0F9Y0,autumn,9.8,69,1.4,205,0.0
2020-11-05,C0F9Y0,autumn,10.9,68,2.5,196,0.0
2020-11-06,C0F9Y0,autumn,9.6,86,4.4,207,1.0
2020-11-07,C0F9Y0,autumn,9.4,74,2.2,210,0.0
2020-11-08,C0F9Y0,autumn,9.1,85,2.1,192,0.0
2020-11-09,C0F9Y0,autumn,8.1,79,1.8,213,0.5
2020-11-10,C0F9Y0,autumn,6.5,94,2.0,213,10.5
2020-11-11,C0F9Y0,autumn,7.9,58,2.1,206,0.0
2020-11-12,C0F9Y0,autumn,6.4,93,2.5,198,0.5
2020-11-13,C0F9Y0,autumn,6.9,100,1.9,23,30.5
2020-11-14,C0F9Y0,autumn,6.8,97,1.8,198,3.0
2020-11-15,C0F9Y0,autumn,7.9,71,1.3,3,0.5
2020-11-16,C0F9Y0,autumn,8.3,55,1.5,308,0.0
2020-11-17,C0F9Y0,autumn,9.3,61,1.2,324,0.0
2020-11-18,C0F9Y0,autumn,10.7,68,2.1,226,0.0
2020-11-19,C0F9Y0,autumn,9.9,65,2.9,215,0.0
2020-11-20,C0F9Y0,autumn,8.2,78,2.5,211,0.0
2020-11-21,C0F9Y0,autumn,7.8,76,2.2,208,2.0
2020-11-22,C0F9Y0,autumn,6.9,53,1.4,337,0.0
2020-11-23,C0F9Y0,autumn,6.5,54,0.9,7,0.0
2020-11-24,C0F9Y0,autumn,6.4,64,1.2,28,0.0
2020-11-25,C0F9Y0,autumn,5.8,56,1.0,6,0.0
2020-11-26,C0F9Y0,autumn,5.1,56,1.1,35,0.0
2020-11-27,C0F9Y0,autumn,4.5,70,1.7,15,0.0
2020-11-28,C0F9Y0,autumn,4.1,80,3.4,197,0.0
2020-11-29,C0F9Y0,autumn,3.4,81,3.8,201,0.0
2020-11-30,C0F9Y0,autumn,2.6,99,3.5,198,0.5
2020-12-01,C0F9Y0,winter,2.7,95,2.5,208,1.5
2020-12-02,C0F9Y0,winter,5.0,67,3.4,208,0.0
2020-12-03,C0F9Y0,winter,6.4,96,3.3,214,0.5
2020-12-04,C0F9Y0,winter,5.3,95,3.1,215,0.0
2020-12-05,C0F9Y0,winter,5.2,92,4.0,205,0.5
2020-12-06,C0F9Y0,winter,5.4,91,3.3,216,0.5
2020-12-07,C0F9Y0,winter,6.2,96,3.2,202,0.0
2020-12-08,C0F9Y0,winter,6.7,100,3.0,204,3.5
2020-12-09,C0F9Y0,winter,6.6,99,2.3,214,44.0
2020-12-10,C0F9Y0,winter,7.0,96,2.6,220,4.5
2020-12-11,C0F9Y0,winter,5.8,100,3.0,218,2.0
2020-12-12,C0F9Y0,winter,3.8,83,4.9,221,0.0
2020-12-13,C0F9Y0,winter,3.6,64,5.1,243,0.0
2020-12-14,C0F9Y0,winter,4.1,86,3.6,237,0.0
2020-12-15,C0F9Y0,winter,3.6,91,3.8,231,0.5
2020-12-16,C0F9Y0,winter,1.7,99,3.5,253,2.0
2020-12-17,C0F9Y0,winter,2.0,89,3.8,238,0.0
2020-12-18,C0F9Y0,winter,2.7,85,2.8,237,0.0
2020-12-19,C0F9Y0,winter,3.4,81,2.6,232,0.0
2020-12-20,C0F9Y0,winter,3.4,86,2.7,221,0.0
2020-12-21,C0F9Y0,winter,2.8,95,3.4,236,7.5
2020-12-22,C0F9Y0,winter,6.3,62,3.0,222,0.0
2020-12-23,C0F9Y0,winter,5.6,99,3.6,205,14.0
2020-12-24,C0F9Y0,winter,5.5,82,4.6,226,5.0
2020-12-25,C0F9Y0,winter,6.4,26,6.1,237,0.0
2020-12-26,C0F9Y0,winter,6.6,19,4.5,243,0.0
2020-12-27,C0F9Y0,winter,3.6,93,3.9,209,3.0
2020-12-28,C0F9Y0,winter,5.5,96,3.0,214,1.5
2020-12-29,C0F9Y0,winter,4.5,89,4.1,202,0.5
2020-12-30,C0F9Y0,winter,5.1,42,5.5,238,0.0
2020-12-31,C0F9Y0,winter,6.0,15,6.0,250,0.0
2021-01-01,C0F9Y0,winter,7.3,11,5.9,268,0.0
2021-01-02,C0F9Y0,winter,7.2,13,3.6,206,0.0
2021-01-03,C0F9Y0,winter,6.6,13,5.3,248,0.0
2021-01-04,C0F9Y0,winter,6.4,23,4.8,251,0.0
2021-01-05,C0F9Y0,winter,7.2,18,7.0,246,0.0
2021-01-06,C0F9Y0,winter,5.6,34,7.1,228,0.0
2021-01-07,C0F9Y0,winter,0.4,94,4.9,212,0.0
2021-01-08,C0F9Y0,winter,-1.9,100,4.9,241,0.5
2021-01-09,C0F9Y0,winter,-5.0,88,2.5,192,2.5
2021-01-10,C0F9Y0,winter,-3.2,78,3.0,221,0.0
2021-01-11,C0F9Y0,winter,-2.2,99,3.4,252,7.0
2021-01-12,C0F9Y0,winter,-4.1,60,3.9,3,2.0
2021-01-13,C0F9Y0,winter,-0.2,13,2.0,299,1.0
2021-01-14,C0F9Y0,winter,0.5,24,1.9,218,0.0
2021-01-15,C0F9Y0,winter,1.9,40,2.1,219,0.0
2021-01-16,C0F9Y0,winter,3.2,52,2.4,212,0.0
2021-01-17,C0F9Y0,winter,-2.8,90,2.5,209,0.0
2021-01-18,C0F9Y0,winter,-0.6,73,3.4,232,0.0
2021-01-19,C0F9Y0,winter,1.4,65,3.7,213,0.0
2021-01-20,C0F9Y0,winter,4.0,61,4.3,203,0.0
2021-01-21,C0F9Y0,winter,5.7,82,3.9,209,0.0
2021-01-22,C0F9Y0,winter,6.4,97,2.6,210,5.0
2021-01-23,C0F9Y0,winter,3.1,63,2.8,226,0.0
2021-01-24,C0F9Y0,winter,9.1,10,2.9,206,0.0
2021-01-25,C0F9Y0,winter,7.3,25,5.3,246,0.0
2021-01-26,C0F9Y0,winter,7.1,26,4.4,251,0.0
2021-01-27,C0F9Y0,winter,6.4,18,4.5,255,0.0
2021-01-28,C0F9Y0,winter,1.6,50,4.1,253,0.0
2021-01-29,C0F9Y0,winter,-1.8,73,2.2,243,0.0
2021-01-30,C0F9Y0,winter,-0.5,52,1.6,7,0.0
2021-01-31,C0F9Y0,winter,1.7,56,1.6,346,0.0
2021-02-01,C0F9Y0,winter,4.1,46,1.6,10,0.0
2021-02-02,C0F9Y0,winter,1.7,68,1.4,286,0.0
2021-02-03,C0F9Y0,winter,-0.6,73,1.5,334,0.0
2021-02-04,C0F9Y0,winter,0.8,67,1.3,1,0.0
2021-02-05,C0F9Y0,winter,6.3,29,2.3,214,0.0
2021-02-06,C0F9Y0,winter,10.0,11,3.9,232,0.0
2021-02-07,C0F9Y0,winter,9.7,12,3.3,240,0.0
2021-02-08,C0F9Y0,winter,5.6,45,3.3,209,0.0
2021-02-09,C0F9Y0,winter,5.2,67,2.3,257,0.0
2021-02-10,C0F9Y0,winter,5.7,84,3.5,221,9.0
2021-02-11,C0F9Y0,winter,3.8,75,4.4,217,22.5
2021-02-12,C0F9Y0,winter,6.8,27,3.7,214,0.0
2021-02-13,C0F9Y0,winter,2.6,70,2.9,213,0.0
2021-02-14,C0F9Y0,winter,2.0,58,2.8,236,0.0
2021-02-15,C0F9Y0,winter,3.4,29,2.4,270,0.0
2021-02-16,C0F9Y0,winter,1.4,63,3.6,262,0.0
2021-02-17,C0F9Y0,winter,-1.1,82,4.0,237,0.0
2021-02-18,C0F9Y0,winter,-2.2,43,3.0,1,0.0
2021-02-19,C0F9Y0,winter,-0.2,35,2.1,341,0.0
2021-02-20,C0F9Y0,winter,2.4,25,2.3,296,0.0
2021-02-21,C0F9Y0,winter,8.1,19,2.7,246,0.0
2021-02-22,C0F9Y0,winter,8.3,32,2.5,246,0.0
2021-02-23,C0F9Y0,winter,6.2,53,3.0,215,0.0
2021-02-24,C0F9Y0,winter,4.6,74,3.0,218,0.0
2021-02-25,C0F9Y0,winter,4.8,69,3.7,211,0.0
2021-02-26,C0F9Y0,winter,4.6,73,3.7,244,0.5
2021-02-27,C0F9Y0,winter,2.6,89,3.5,225,3.0
2021-02-28,C0F9Y0,winter,5.2,69,2.8,252,0.0
2021-04-01,C0F9Y0,spring,8.2,51,3.9,241,0.0
2021-04-02,C0F9Y0,spring,9.6,56,2.0,214,0.0
2021-04-03,C0F9Y0,spring,10.1,46,1.9,304,0.0
2021-04-04,C0F9Y0,spring,8.1,80,2.0,325,0.0
2021-04-05,C0F9Y0,spring,8.2,74,2.2,45,0.0
2021-04-06,C0F9Y0,spring,8.3,78,2.5,329,0.0
2021-04-07,C0F9Y0,spring,9.9,59,1.9,247,0.0
2021-04-08,C0F9Y0,spring,7.3,68,2.5,277,0.0
2021-04-09,C0F9Y0,spring,5.5,84,2.7,237,0.0
2021-04-10,C0F9Y0,spring,4.6,88,1.2,265,0.0
2021-04-11,C0F9Y0,spring,5.7,87,1.5,212,0.5
2021-04-12,C0F9Y0,spring,7.7,72,1.7,286,0.0
2021-04-13,C0F9Y0,spring,7.6,83,2.1,218,0.0
2021-04-14,C0F9Y0,spring,6.5,90,2.5,222,0.0
2021-04-15,C0F9Y0,spring,6.4,85,2.5,235,0.0
2021-04-16,C0F9Y0,spring,7.0,90,2.1,217,0.0
2021-04-17,C0F9Y0,spring,6.5,97,2.3,219,3.0
2021-04-18,C0F9Y0,spring,5.9,92,1.5,313,0.0
2021-04-19,C0F9Y0,spring,6.8,83,1.7,217,0.0
2021-04-20,C0F9Y0,spring,8.0,82,1.7,204,0.0
2021-04-21,C0F9Y0,spring,9.1,81,1.5,210,2.0
2021-04-22,C0F9Y0,spring,6.9,95,2.1,208,9.5
2021-04-23,C0F9Y0,spring,5.6,79,1.4,355,0.5
2021-04-24,C0F9Y0,spring,7.6,52,1.8,13,0.0
2021-04-25,C0F9Y0,spring,5.0,85,2.0,11,2.0
2021-04-26,C0F9Y0,spring,5.0,95,1.6,240,0.0
2021-04-27,C0F9Y0,spring,6.3,94,1.9,254,2.0
2021-04-28,C0F9Y0,spring,6.8,98,1.8,204,26.0
2021-04-29,C0F9Y0,spring,6.0,87,3.2,240,32.0
2021-04-30,C0F9Y0,spring,7.7,21,2.0,295,0.0
2021-05-01,C0F9Y0,spring,8.4,28,1.1,323,0.0
2021-05-02,C0F9Y0,spring,8.8,36,2.0,57,0.0
2021-05-03,C0F9Y0,spring,7.4,64,2.8,220,2.0
2021-05-04,C0F9Y0,spring,7.9,72,3.6,217,0.0
2021-05-05,C0F9Y0,spring,7.6,84,3.4,215,0.0
2021-05-06,C0F9Y0,spring,9.0,80,2.4,227,0.0
2021-05-07,C0F9Y0,spring,9.2,68,2.5,232,0.0
2021-05-08,C0F9Y0,spring,10.0,51,3.7,224,0.0
2021-05-09,C0F9Y0,spring,9.4,67,3.1,215,0.0
2021-05-10,C0F9Y0,spring,9.9,67,2.8,219,0.0
2021-05-11,C0F9Y0,spring,11.3,39,2.5,215,0.0
2021-05-12,C0F9Y0,spring,10.2,58,2.6,207,0.0
2021-05-13,C0F9Y0,spring,10.6,68,2.1,216,0.0
2021-05-14,C0F9Y0,spring,12.1,62,1.7,217,0.0
2021-05-15,C0F9Y0,spring,13.0,42,2.9,216,0.0
2021-05-16,C0F9Y0,spring,12.9,44,2.5,214,0.0
2021-05-17,C0F9Y0,spring,11.6,52,2.1,211,0.0
2021-05-18,C0F9Y0,spring,11.1,58,2.6,216,0.0
2021-05-19,C0F9Y0,spring,11.8,50,2.7,211,0.0
2021-05-20,C0F9Y0,spring,11.2,61,3.4,212,0.0
2021-05-21,C0F9Y0,spring,10.6,80,2.8,214,0.0
2021-05-22,C0F9Y0,spring,11.7,61,2.0,222,0.0
2021-05-23,C0F9Y0,spring,11.7,58,1.5,217,0.0
2021-05-24,C0F9Y0,spring,11.1,69,1.4,208,3.0
2021-05-25,C0F9Y0,spring,10.6,82,1.6,213,1.0
2021-05-26,C0F9Y0,spring,10.4,91,3.1,213,0.0
2021-05-27,C0F9Y0,spring,12.1,62,2.7,234,0.0
2021-05-28,C0F9Y0,spring,11.1,75,2.4,81,0.0
2021-05-29,C0F9Y0,spring,9.1,95,4.9,235,4.5
2021-05-30,C0F9Y0,spring,9.3,100,3.8,258,110.5
2021-05-31,C0F9Y0,spring,9.0,98,3.6,217,43.5
2021-06-01,C0F9Y0,summer,9.4,99,2.3,222,14.5
2021-06-02,C0F9Y0,summer,10.4,89,3.8,217,1.0
2021-06-03,C0F9Y0,summer,13.9,53,2.8,219,0.0
2021-06-04,C0F9Y0,summer,12.2,82,1.9,198,15.5
2021-06-05,C0F9Y0,summer,9.6,99,3.2,211,28.5
2021-06-06,C0F9Y0,summer,9.5,100,2.9,219,36.0
2021-06-07,C0F9Y0,summer,9.2,99,2.1,206,23.0
2021-06-08,C0F9Y0,summer,9.2,97,2.1,215,28.0
2021-06-09,C0F9Y0,summer,9.4,98,1.6,213,6.5
2021-06-10,C0F9Y0,summer,10.4,97,1.9,219,33.5
2021-06-11,C0F9Y0,summer,10.6,91,1.9,225,13.0
2021-06-12,C0F9Y0,summer,10.4,94,2.3,214,17.0
2021-06-13,C0F9Y0,summer,10.7,89,2.2,216,0.5
2021-06-14,C0F9Y0,summer,11.7,74,2.1,223,0.0
2021-06-15,C0F9Y0,summer,12.3,68,2.1,205,0.0
2021-06-16,C0F9Y0,summer,12.1,72,2.2,218,0.5
2021-06-17,C0F9Y0,summer,12.2,72,1.8,275,2.0
2021-06-18,C0F9Y0,summer,12.0,77,1.7,243,0.0
2021-06-19,C0F9Y0,summer,11.6,80,2.1,217,0.0
2021-06-20,C0F9Y0,summer,11.2,84,2.3,211,5.5
2021-06-21,C0F9Y0,summer,11.0,85,2.6,217,0.0
2021-06-22,C0F9Y0,summer,10.7,89,1.8,204,4.5
2021-06-23,C0F9Y0,summer,10.4,99,1.1,15,57.0
2021-06-24,C0F9Y0,summer,10.7,100,1.2,203,36.5
2021-06-25,C0F9Y0,summer,11.0,98,1.9,213,8.5
2021-06-26,C0F9Y0,summer,10.5,100,2.6,210,2.5
2021-06-27,C0F9Y0,summer,10.8,94,2.3,215,3.5
2021-06-28,C0F9Y0,summer,9.5,99,4.1,213,6.0
2021-06-29,C0F9Y0,summer,9.2,99,3.6,211,3.5
2021-06-30,C0F9Y0,summer,9.6,76,3.4,209,0.0
2021-07-01,C0F9Y0,summer,10.9,64,2.5,206,0.0
2021-07-02,C0F9Y0,summer,11.9,65,1.7,225,0.0
2021-07-03,C0F9Y0,summer,12.3,71,1.5,204,0.0
2021-07-04,C0F9Y0,summer,11.5,75,2.1,194,12.5
2021-07-05,C0F9Y0,summer,11.2,67,3.6,199,0.0
2021-07-06,C0F9Y0,summer,11.7,93,3.1,211,1.0
2021-07-07,C0F9Y0,summer,12.1,80,2.6,218,0.0
2021-07-08,C0F9Y0,summer,12.4,56,2.1,196,1.0
2021-07-09,C0F9Y0,summer,11.4,64,1.5,207,0.0
2021-07-10,C0F9Y0,summer,11.5,68,1.6,201,0.0
2021-07-11,C0F9Y0,summer,12.7,67,1.8,1,0.0
2021-07-12,C0F9Y0,summer,12.0,71,2.0,197,0.0
2021-07-13,C0F9Y0,summer,10.6,84,2.0,206,6.0
2021-07-14,C0F9Y0,summer,11.0,64,2.2,89,0.0
2021-07-15,C0F9Y0,summer,10.1,89,3.2,202,10.0
2021-07-16,C0F9Y0,summer,9.9,87,2.6,207,6.0
2021-07-17,C0F9Y0,summer,11.3,60,2.0,205,0.0
2021-07-18,C0F9Y0,summer,11.3,67,1.9,208,0.0
2021-07-19,C0F9Y0,summer,11.6,64,1.9,196,0.0
2021-07-20,C0F9Y0,summer,11.2,75,1.7,65,0.0
2021-07-21,C0F9Y0,summer,10.7,78,1.0,1,21.0
2021-07-22,C0F9Y0,summer,10.5,100,1.2,230,78.5
2021-07-23,C0F9Y0,summer,10.0,100,1.5,172,140.0
2021-07-24,C0F9Y0,summer,10.2,100,2.8,350,119.5
2021-07-25,C0F9Y0,summer,10.1,100,3.1,206,4.5
2021-07-26,C0F9Y0,summer,10.9,91,3.2,214,0.5
2021-07-27,C0F9Y0,summer,11.4,80,1.6,228,0.0
2021-07-28,C0F9Y0,summer,11.0,91,1.7,206,11.0
2021-07-29,C0F9Y0,summer,11.3,92,1.5,218,37.0
2021-07-30,C0F9Y0,summer,11.3,93,2.4,214,25.5
2021-07-31,C0F9Y0,summer,10.2,100,2.7,214,4.5
2021-08-01,C0F9Y0,summer,9.8,98,2.3,266,13.5
2021-08-02,C0F9Y0,summer,11.1,98,2.0,218,35.5
2021-08-03,C0F9Y0,summer,11.0,99,1.4,208,31.0
2021-08-04,C0F9Y0,summer,10.8,99,2.2,200,13.0
2021-08-05,C0F9Y0,summer,10.2,99,2.9,220,7.5
2021-08-06,C0F9Y0,summer,9.9,100,3.2,216,32.5
2021-08-07,C0F9Y0,summer,11.1,100,3.7,216,119.0
2021-08-08,C0F9Y0,summer,11.1,98,1.8,251,6.0
2021-08-09,C0F9Y0,summer,10.8,93,1.9,209,33.5
2021-08-10,C0F9Y0,summer,11.2,90,1.8,209,0.5
2021-08-11,C0F9Y0,summer,11.4,89,1.5,221,23.5
2021-08-12,C0F9Y0,summer,10.4,96,1.4,16,15.5
2021-08-13,C0F9Y0,summer,10.4,98,1.7,192,9.0
2021-08-14,C0F9Y0,summer,10.6,95,2.4,215,0.0
2021-08-15,C0F9Y0,summer,11.0,90,1.9,213,1.0
2021-08-16,C0F9Y0,summer,10.9,87,1.7,198,13.5
2021-08-17,C0F9Y0,summer,10.6,89,1.7,230,1.5
2021-08-18,C0F9Y0,summer,9.9,83,1.8,214,1.5
2021-08-19,C0F9Y0,summer,9.0,93,1.8,219,35.0
2021-08-20,C0F9Y0,summer,10.5,82,1.7,198,1.5
2021-08-21,C0F9Y0,summer,10.4,82,1.3,258,28.0
2021-08-22,C0F9Y0,summer,10.9,78,1.5,16,0.0
2021-08-23,C0F9Y0,summer,11.0,63,1.8,226,0.0
2021-08-24,C0F9Y0,summer,10.1,91,2.1,207,4.0
2021-08-25,C0F9Y0,summer,10.3,91,1.9,209,50.5
2021-08-26,C0F9Y0,summer,10.7,72,2.2,201,0.5
2021-08-27,C0F9Y0,summer,11.0,61,2.0,207,0.0
2021-08-28,C0F9Y0,summer,11.8,66,2.3,212,0.0
2021-08-29,C0F9Y0,summer,11.9,63,2.7,203,0.0
2021-08-30,C0F9Y0,summer,11.0,69,2.6,205,0.0
2021-08-31,C0F9Y0,summer,11.7,84,2.4,196,0.5
2021-09-01,C0F9Y0,autumn,12.2,63,1.5,204,0.0
2021-09-02,C0F9Y0,autumn,11.0,67,1.1,357,0.0
2021-09-03,C0F9Y0,autumn,10.0,67,1.2,192,7.0
2021-09-04,C0F9Y0,autumn,10.9,82,1.6,210,3.0
2021-09-05,C0F9Y0,autumn,12.2,84,1.9,202,4.5
2021-09-06,C0F9Y0,autumn,10.9,90,2.4,212,4.5
2021-09-07,C0F9Y0,autumn,11.0,80,1.6,91,0.5
2021-09-08,C0F9Y0,autumn,12.0,62,2.0,77,0.0
2021-09-09,C0F9Y0,autumn,12.6,56,2.0,205,0.0
2021-09-10,C0F9Y0,autumn,12.9,72,2.4,207,0.0
2021-09-11,C0F9Y0,autumn,10.2,95,5.3,204,8.0
2021-09-12,C0F9Y0,autumn,9.5,100,3.1,325,89.5
2021-09-13,C0F9Y0,autumn,9.4,93,3.0,226,1.5
2021-09-14,C0F9Y0,autumn,10.6,73,1.9,274,0.0
2021-09-15,C0F9Y0,autumn,9.9,77,1.8,217,0.0
2021-09-16,C0F9Y0,autumn,9.1,80,1.9,218,0.5
2021-09-17,C0F9Y0,autumn,8.9,94,2.0,212,0.5
2021-09-18,C0F9Y0,autumn,10.2,91,2.0,196,0.0
2021-09-19,C0F9Y0,autumn,11.4,81,1.3,204,3.5
2021-09-20,C0F9Y0,autumn,10.3,83,1.5,148,12.5
2021-09-21,C0F9Y0,autumn,10.2,83,2.1,208,4.0
2021-09-22,C0F9Y0,autumn,9.4,85,1.6,326,15.0
2021-09-23,C0F9Y0,autumn,9.2,89,1.3,6,23.0
2021-09-24,C0F9Y0,autumn,9.7,80,1.8,1,0.0
2021-09-25,C0F9Y0,autumn,10.0,63,1.6,205,0.0
2021-09-26,C0F9Y0,autumn,12.6,24,1.3,354,0.0
2021-09-27,C0F9Y0,autumn,11.4,42,0.8,109,0.0
2021-09-28,C0F9Y0,autumn,11.7,50,1.7,2,0.0
2021-09-29,C0F9Y0,autumn,10.6,52,0.8,54,0.0
2021-09-30,C0F9Y0,autumn,10.1,56,1.4,1,0.0
2021-10-01,C0F9Y0,autumn,9.1,85,1.8,295,0.0
2021-10-02,C0F9Y0,autumn,9.6,61,2.0,5,0.0
2021-10-03,C0F9Y0,autumn,10.7,32,4.2,193,0.0
2021-10-04,C0F9Y0,autumn,11.5,44,3.5,199,0.0
2021-10-05,C0F9Y0,autumn,10.0,58,3.8,207,0.0
2021-10-06,C0F9Y0,autumn,9.6,72,4.1,207,0.0
2021-10-07,C0F9Y0,autumn,9.6,88,2.6,207,3.0
2021-10-08,C0F9Y0,autumn,9.6,76,3.6,209,0.0
2021-10-09,C0F9Y0,autumn,10.1,68,4.4,211,0.0
2021-10-10,C0F9Y0,autumn,10.9,55,3.6,198,3.5
2021-10-11,C0F9Y0,autumn,9.5,100,3.7,77,315.5
2021-10-12,C0F9Y0,autumn,8.8,100,6.4,195,33.5
2021-10-13,C0F9Y0,autumn,9.5,100,3.5,203,42.0
2021-10-14,C0F9Y0,autumn,8.6,97,4.5,207,12.0
2021-10-15,C0F9Y0,autumn,10.4,39,4.4,192,0.0
2021-10-16,C0F9Y0,autumn,9.8,65,2.8,201,11.5
2021-10-17,C0F9Y0,autumn,6.7,96,1.8,283,12.0
2021-10-18,C0F9Y0,autumn,6.6,89,2.5,210,0.0
2021-10-19,C0F9Y0,autumn,7.8,83,2.4,319,0.0
2021-10-20,C0F9Y0,autumn,8.0,91,3.5,254,0.5
2021-10-21,C0F9Y0,autumn,8.3,90,3.3,246,0.0
2021-10-22,C0F9Y0,autumn,7.5,100,2.2,216,49.5
2021-10-23,C0F9Y0,autumn,7.1,100,2.3,218,5.0
2021-10-24,C0F9Y0,autumn,6.5,100,2.8,238,17.5
2021-10-25,C0F9Y0,autumn,6.3,93,2.2,207,0.0
2021-10-26,C0F9Y0,autumn,7.2,71,2.2,241,0.5
2021-10-27,C0F9Y0,autumn,7.5,69,2.0,294,0.0
2021-10-28,C0F9Y0,autumn,6.6,76,2.5,273,0.0
2021-10-29,C0F9Y0,autumn,6.5,70,2.8,319,0.0
2021-10-30,C0F9Y0,autumn,6.0,92,2.6,250,0.5
2021-10-31,C0F9Y0,autumn,6.5,72,1.6,267,0.0
2021-11-01,C0F9Y0,autumn,6.2,88,2.4,210,0.0
2021-11-02,C0F9Y0,autumn,6.0,96,2.1,248,0.5
2021-11-03,C0F9Y0,autumn,6.2,93,2.8,218,0.5
2021-11-04,C0F9Y0,autumn,6.3,95,3.0,230,1.5
2021-11-05,C0F9Y0,autumn,7.8,81,3.0,207,0.0
2021-11-06,C0F9Y0,autumn,9.4,47,3.5,244,0.0
2021-11-07,C0F9Y0,autumn,8.9,58,2.8,275,0.0
2021-11-08,C0F9Y0,autumn,7.2,75,3.8,235,0.0
2021-11-09,C0F9Y0,autumn,4.7,78,4.6,260,0.5
2021-11-10,C0F9Y0,autumn,1.7,79,4.5,239,14.0
2021-11-11,C0F9Y0,autumn,2.8,23,3.6,223,0.0
2021-11-12,C0F9Y0,autumn,2.6,93,4.2,221,10.0
2021-11-13,C0F9Y0,autumn,2.5,93,5.3,226,12.5
2021-11-14,C0F9Y0,autumn,3.6,78,3.3,237,0.0
2021-11-15,C0F9Y0,autumn,5.5,67,2.5,227,0.0
2021-11-16,C0F9Y0,autumn,6.6,75,3.0,218,0.0
2021-11-17,C0F9Y0,autumn,6.6,85,3.5,253,0.0
2021-11-18,C0F9Y0,autumn,5.9,88,3.8,227,5.0
2021-11-19,C0F9Y0,autumn,4.7,82,3.5,203,0.0
2021-11-20,C0F9Y0,autumn,5.2,82,2.6,207,0.0
2021-11-21,C0F9Y0,autumn,5.3,87,2.6,196,0.0
2021-11-22,C0F9Y0,autumn,6.5,78,3.6,253,0.5
2021-11-23,C0F9Y0,autumn,4.0,94,3.9,251,1.5
2021-11-24,C0F9Y0,autumn,6.1,58,4.4,236,0.0
2021-11-25,C0F9Y0,autumn,4.8,68,2.8,248,0.0
2021-11-26,C0F9Y0,autumn,4.5,96,2.0,229,26.0
2021-11-27,C0F9Y0,autumn,4.3,100,2.4,204,6.0
2021-11-28,C0F9Y0,autumn,4.4,80,3.1,274,5.5
2021-11-29,C0F9Y0,autumn,4.7,92,2.2,213,6.5
2021-11-30,C0F9Y0,autumn,3.1,90,2.4,215,0.5
2021-12-01,C0F9Y0,winter,3.4,32,2.4,317,0.0
2021-12-02,C0F9Y0,winter,3.0,19,2.5,309,0.0
2021-12-03,C0F9Y0,winter,0.2,15,3.3,9,0.0
2021-12-04,C0F9Y0,winter,3.3,15,1.3,214,0.0
2021-12-05,C0F9Y0,winter,2.0,53,1.9,189,0.0
2021-12-06,C0F9Y0,winter,1.5,80,2.2,102,0.0
2021-12-07,C0F9Y0,winter,3.4,59,1.5,2,0.5
2021-12-08,C0F9Y0,winter,5.8,27,1.6,20,0.0
2021-12-09,C0F9Y0,winter,5.8,27,2.0,342,0.0
2021-12-10,C0F9Y0,winter,4.5,62,2.3,227,0.0
2021-12-11,C0F9Y0,winter,5.6,35,2.3,220,0.0
2021-12-12,C0F9Y0,winter,3.7,57,2.0,100,0.0
2021-12-13,C0F9Y0,winter,0.4,94,2.3,153,1.0
2021-12-14,C0F9Y0,winter,1.6,91,2.9,200,0.5
2021-12-15,C0F9Y0,winter,3.0,90,2.8,198,0.5
2021-12-16,C0F9Y0,winter,4.4,48,1.8,338,0.0
2021-12-17,C0F9Y0,winter,3.6,67,2.6,199,0.0
2021-12-18,C0F9Y0,winter,6.4,42,6.1,239,0.0
2021-12-19,C0F9Y0,winter,7.7,61,6.0,261,0.0
2021-12-20,C0F9Y0,winter,6.7,98,3.8,253,5.0
2021-12-21,C0F9Y0,winter,7.1,100,3.5,211,31.0
2021-12-22,C0F9Y0,winter,7.6,65,3.6,224,1.0
2021-12-23,C0F9Y0,winter,7.1,43,3.0,215,0.0
2021-12-24,C0F9Y0,winter,5.3,75,3.8,242,2.0
2021-12-25,C0F9Y0,winter,3.2,84,4.1,224,0.0
2021-12-26,C0F9Y0,winter,2.5,65,4.4,232,0.0
2021-12-27,C0F9Y0,winter,-0.3,95,3.2,264,8.5
2021-12-28,C0F9Y0,winter,0.4,80,3.9,274,0.0
2021-12-29,C0F9Y0,winter,1.1,76,3.4,263,0.0
2021-12-30,C0F9Y0,winter,4.6,35,4.4,247,0.0
2021-12-31,C0F9Y0,winter,4.6,27,4.5,272,0.0
2022-01-01,C0F9Y0,winter,2.3,51,3.6,251,0.0
2022-01-02,C0F9Y0,winter,3.5,50,3.6,222,0.0
2022-01-03,C0F9Y0,winter,5.0,36,3.5,214,0.0
2022-01-04,C0F9Y0,winter,4.4,52,2.3,208,0.0
2022-01-05,C0F9Y0,winter,3.8,69,2.8,219,0.0
2022-01-06,C0F9Y0,winter,3.2,83,3.3,215,1.5
2022-01-07,C0F9Y0,winter,0.9,96,3.3,216,4.0
2022-01-08,C0F9Y0,winter,-0.3,90,3.1,155,3.0
2022-01-09,C0F9Y0,winter,0.4,76,3.3,224,0.0
2022-01-10,C0F9Y0,winter,0.6,78,2.6,185,0.0
2022-01-11,C0F9Y0,winter,-0.4,86,3.1,253,0.0
2022-01-12,C0F9Y0,winter,0.5,65,5.3,235,0.0
2022-01-13,C0F9Y0,winter,3.4,48,5.2,266,0.0
